,X,Y,Phiw
94,3.1438127090300987,0.0,0.8
95,3.1772575250836144,0.0,0.8
96,3.210702341137121,0.0,0.8
97,3.244147157190637,0.0,0.8
98,3.2775919732441436,0.0,0.8
99,3.3110367892976593,0.0,0.8
100,3.344481605351175,0.0,0.8
101,3.377926421404682,0.0,0.8
102,3.4113712374581975,0.0,0.8
103,3.444816053511704,0.0,0.8
104,3.47826086956522,0.0,0.8
105,3.5117056856187263,0.0,0.8
106,3.545150501672242,0.0,0.8
107,3.578595317725749,0.0,0.8
108,3.6120401337792645,0.0,0.8
109,3.6454849498327713,0.0,0.8
110,3.678929765886287,0.0,0.8
111,3.7123745819398026,0.0,0.8
112,3.7458193979933094,0.0,0.8
113,3.779264214046825,0.0,0.8
114,3.812709030100332,0.0,0.8
115,3.8461538461538476,0.0,0.8
116,3.8795986622073544,0.0,0.8
117,3.91304347826087,0.0,0.8
118,3.9464882943143857,0.0,0.8
119,3.9799331103678925,0.0,0.8
120,4.013377926421408,0.0,0.8
121,4.046822742474915,0.0,0.8
122,4.080267558528431,0.0,0.8
123,4.1137123745819375,0.0,0.8
124,4.147157190635453,0.0,0.8
125,4.18060200668896,0.0,0.8
126,4.214046822742476,0.0,0.8
127,4.247491638795982,0.0,0.8
128,4.280936454849498,0.0,0.8
129,4.314381270903014,0.0,0.8
130,4.34782608695652,0.0,0.8
131,4.381270903010036,0.0,0.8
132,4.414715719063542,0.0,0.8
133,4.448160535117058,0.0,0.8
134,4.481605351170565,0.0,0.8
135,4.51505016722408,0.0,0.8
136,4.548494983277596,0.0,0.8
137,4.581939799331103,0.0,0.8
138,4.6153846153846185,0.0,0.8
139,4.648829431438125,0.0,0.8
140,4.682274247491641,0.0,0.8
141,4.715719063545148,0.0,0.8
142,4.7491638795986635,0.0,0.8
143,4.78260869565217,0.0,0.8
144,4.816053511705686,0.0,0.8
145,4.849498327759193,0.0,0.8
146,4.882943143812708,0.0,0.8
147,4.916387959866224,0.0,0.8
148,4.949832775919731,0.0,0.8
149,4.983277591973247,0.0,0.8
150,5.016722408026753,0.0,0.8
151,5.050167224080269,0.0,0.8
152,5.083612040133776,0.0,0.8
153,5.117056856187292,0.0,0.8
154,5.150501672240807,0.0,0.8
155,5.183946488294314,0.0,0.8
156,5.21739130434783,0.0,0.8
157,5.2508361204013365,0.0,0.8
158,5.284280936454852,0.0,0.8
159,5.317725752508359,0.0,0.8
160,5.351170568561875,0.0,0.8
161,5.3846153846153815,0.0,0.8
162,5.418060200668897,0.0,0.8
163,5.451505016722404,0.0,0.8
164,5.48494983277592,0.0,0.8
165,5.518394648829435,0.0,0.8
166,5.551839464882942,0.0,0.2
167,5.585284280936458,0.0,0.2
168,5.618729096989964,0.0,0.2
169,5.65217391304348,0.0,0.2
170,5.685618729096986,0.0,0.2
171,5.719063545150502,0.0,0.2
172,5.752508361204018,0.0,0.8
173,5.785953177257524,0.0,0.8
174,5.81939799331104,0.0,0.8
175,5.852842809364547,0.0,0.8
176,5.8862876254180625,0.0,0.8
177,5.919732441471569,0.0,0.8
178,5.953177257525085,0.0,0.8
179,5.986622073578592,0.0,0.8
180,6.0200668896321075,0.0,0.8
181,6.053511705685614,0.0,0.8
182,6.08695652173913,0.0,0.8
183,6.120401337792646,0.0,0.8
184,6.153846153846152,0.0,0.8
185,6.187290969899668,0.0,0.8
186,6.220735785953175,0.0,0.8
187,6.254180602006691,0.0,0.8
188,6.287625418060197,0.0,0.8
189,6.321070234113713,0.0,0.8
190,6.354515050167229,0.0,0.8
191,6.3879598662207355,0.0,0.8
192,6.421404682274251,0.0,0.8
193,6.454849498327758,0.0,0.8
194,6.488294314381274,0.0,0.8
195,6.5217391304347805,0.0,0.8
196,6.555183946488296,0.0,0.8
197,6.588628762541803,0.0,0.8
198,6.622073578595319,0.0,0.8
199,6.655518394648825,0.0,0.8
200,6.688963210702341,0.0,0.8
201,6.722408026755857,0.0,0.8
202,6.755852842809364,0.0,0.8
203,6.789297658862879,0.0,0.8
204,6.822742474916385,0.0,0.8
205,6.856187290969902,0.0,0.8
206,6.889632107023408,0.0,0.8
207,6.923076923076923,0.0,0.8
208,6.95652173913044,0.0,0.8
209,6.989966555183946,0.0,0.8
210,7.0234113712374615,0.0,0.8
211,7.056856187290968,0.0,0.8
212,7.090301003344484,0.0,0.8
213,7.123745819397991,0.0,0.8
214,7.1571906354515065,0.0,0.8
215,7.190635451505013,0.0,0.8
216,7.224080267558529,0.0,0.8
217,7.257525083612036,0.0,0.8
218,7.290969899665551,0.0,0.8
219,7.324414715719067,0.0,0.8
220,7.357859531772574,0.0,0.8
221,7.39130434782609,0.0,0.8
222,7.424749163879596,0.0,0.8
223,7.458193979933112,0.0,0.8
224,7.491638795986619,0.0,0.8
225,7.5250836120401345,0.0,0.8
226,7.55852842809365,0.0,0.8
227,7.591973244147157,0.0,0.8
228,7.625418060200673,0.0,0.8
229,7.6588628762541795,0.0,0.8
230,7.692307692307695,0.0,0.8
231,7.725752508361202,0.0,0.8
232,7.759197324414718,0.0,0.8
233,7.7926421404682245,0.0,0.8
234,7.82608695652174,0.0,0.8
235,7.859531772575247,0.0,0.8
236,7.892976588628763,0.0,0.8
237,7.926421404682278,0.0,0.8
238,7.959866220735785,0.0,0.8
239,7.993311036789301,0.0,0.8
240,8.026755852842808,0.0,0.8
241,8.060200668896323,0.0,0.8
242,8.09364548494983,0.0,0.8
243,8.127090301003346,0.0,0.8
244,8.160535117056861,0.0,0.8
245,8.193979933110368,0.0,0.8
246,8.227424749163884,0.0,0.8
247,8.26086956521739,0.0,0.8
248,8.294314381270906,0.0,0.8
249,8.327759197324413,0.0,0.8
250,8.361204013377929,0.0,0.8
251,8.394648829431436,0.0,0.8
252,8.428093645484951,0.0,0.8
253,8.461538461538458,0.0,0.2
254,8.494983277591974,0.0,0.2
255,8.52842809364549,0.0,0.2
256,8.561872909698996,0.0,0.2
257,8.595317725752512,0.0,0.2
258,8.628762541806019,0.0,0.2
259,8.662207357859534,0.0,0.2
260,8.69565217391304,0.0,0.2
261,8.729096989966557,0.0,0.2
262,8.762541806020073,0.0,0.2
263,8.795986622073578,0.0,0.2
264,8.829431438127095,0.0,0.2
265,8.8628762541806,0.0,0.2
266,8.896321070234116,0.0,0.2
267,8.929765886287623,0.0,0.2
268,8.963210702341138,0.0,0.8
269,8.996655518394645,0.0,0.2
270,9.03010033444816,0.0,0.2
271,9.063545150501668,0.0,0.2
272,9.096989966555183,0.0,0.2
273,9.130434782608699,0.0,0.2
274,9.163879598662206,0.0,0.8
275,9.197324414715721,0.0,0.8
276,9.230769230769228,0.0,0.8
277,9.264214046822744,0.0,0.8
278,9.29765886287625,0.0,0.8
279,9.331103678929766,0.0,0.8
280,9.364548494983282,0.0,0.8
281,9.397993311036789,0.0,0.8
282,9.431438127090296,0.0,0.8
283,9.464882943143811,0.0,0.8
284,9.498327759197327,0.0,0.8
285,9.531772575250834,0.0,0.8
286,9.56521739130435,0.0,0.8
287,9.598662207357856,0.0,0.8
288,9.632107023411372,0.0,0.8
289,9.665551839464879,0.0,0.8
290,9.698996655518394,0.0,0.8
291,9.73244147157191,0.0,0.8
292,9.765886287625417,0.0,0.8
293,9.799331103678933,0.0,0.8
294,9.83277591973244,0.0,0.8
295,9.866220735785955,0.0,0.8
296,9.899665551839462,0.0,0.8
297,9.933110367892978,0.0,0.8
298,9.966555183946493,0.0,0.8
299,10.0,0.0,0.8
300,0.0,0.033444816053524846,0.8
301,0.03344481605351575,0.033444816053524846,0.8
302,0.06688963210702241,0.033444816053524846,0.8
303,0.10033444816053816,0.033444816053524846,0.8
304,0.13377926421404482,0.033444816053524846,0.8
305,0.16722408026756055,0.033444816053524846,0.8
306,0.2006688963210672,0.033444816053524846,0.8
307,0.23411371237458298,0.033444816053524846,0.8
308,0.26755852842808964,0.033444816053524846,0.8
309,0.3010033444816054,0.033444816053524846,0.8
310,0.3344481605351211,0.033444816053524846,0.8
311,0.3678929765886278,0.033444816053524846,0.8
312,0.40133779264214353,0.033444816053524846,0.8
313,0.4347826086956502,0.033444816053524846,0.8
314,0.46822742474916595,0.033444816053524846,0.8
315,0.5016722408026726,0.033444816053524846,0.8
316,0.5351170568561884,0.033444816053524846,0.8
317,0.5685618729096951,0.033444816053524846,0.8
318,0.6020066889632107,0.033444816053524846,0.8
319,0.6354515050167265,0.033444816053524846,0.8
320,0.6688963210702332,0.033444816053524846,0.8
321,0.7023411371237489,0.033444816053524846,0.8
322,0.7357859531772556,0.033444816053524846,0.8
323,0.7692307692307714,0.033444816053524846,0.8
324,0.802675585284278,0.033444816053524846,0.8
325,0.8361204013377938,0.033444816053524846,0.8
326,0.8695652173913004,0.033444816053524846,0.8
327,0.9030100334448161,0.033444816053524846,0.8
328,0.9364548494983319,0.033444816053524846,0.8
329,0.9698996655518386,0.033444816053524846,0.8
330,1.0033444816053543,0.033444816053524846,0.8
331,1.0367892976588609,0.033444816053524846,0.8
332,1.0702341137123768,0.033444816053524846,0.8
333,1.1036789297658833,0.033444816053524846,0.8
334,1.137123745819399,0.033444816053524846,0.8
335,1.1705685618729058,0.033444816053524846,0.8
336,1.2040133779264215,0.033444816053524846,0.8
337,1.2374581939799372,0.033444816053524846,0.8
338,1.270903010033444,0.033444816053524846,0.8
339,1.3043478260869596,0.033444816053524846,0.8
340,1.3377926421404664,0.033444816053524846,0.8
341,1.3712374581939821,0.033444816053524846,0.8
342,1.4046822742474887,0.033444816053524846,0.8
343,1.4381270903010046,0.033444816053524846,0.8
344,1.4715719063545112,0.033444816053524846,0.8
345,1.5050167224080269,0.033444816053524846,0.8
346,1.5384615384615428,0.033444816053524846,0.8
347,1.5719063545150493,0.033444816053524846,0.8
348,1.605351170568565,0.033444816053524846,0.8
349,1.6387959866220718,0.033444816053524846,0.8
350,1.6722408026755875,0.033444816053524846,0.8
351,1.705685618729094,0.033444816053524846,0.8
352,1.73913043478261,0.033444816053524846,0.8
353,1.7725752508361166,0.033444816053524846,0.8
354,1.8060200668896322,0.033444816053524846,0.8
355,1.8394648829431481,0.033444816053524846,0.8
356,1.8729096989966547,0.033444816053524846,0.8
357,1.9063545150501704,0.033444816053524846,0.8
358,1.9397993311036772,0.033444816053524846,0.8
359,1.9732441471571929,0.033444816053524846,0.8
360,2.0066889632106997,0.033444816053524846,0.8
361,2.0401337792642154,0.033444816053524846,0.8
362,2.0735785953177217,0.033444816053524846,0.8
363,2.107023411371238,0.033444816053524846,0.8
364,2.1404682274247535,0.033444816053524846,0.8
365,2.17391304347826,0.033444816053524846,0.8
366,2.207357859531776,0.033444816053524846,0.8
367,2.2408026755852823,0.033444816053524846,0.8
368,2.274247491638798,0.033444816053524846,0.8
369,2.307692307692305,0.033444816053524846,0.8
370,2.3411371237458205,0.033444816053524846,0.8
371,2.3745819397993273,0.033444816053524846,0.8
372,2.408026755852843,0.033444816053524846,0.8
373,2.4414715719063587,0.033444816053524846,0.8
374,2.4749163879598655,0.033444816053524846,0.8
375,2.508361204013381,0.033444816053524846,0.8
376,2.541806020066888,0.033444816053524846,0.8
377,2.5752508361204036,0.033444816053524846,0.8
378,2.6086956521739104,0.033444816053524846,0.8
379,2.642140468227426,0.033444816053524846,0.8
380,2.675585284280933,0.033444816053524846,0.8
381,2.7090301003344486,0.033444816053524846,0.8
382,2.7424749163879643,0.033444816053524846,0.8
383,2.775919732441471,0.033444816053524846,0.8
384,2.8093645484949867,0.033444816053524846,0.8
385,2.842809364548493,0.033444816053524846,0.8
386,2.876254180602009,0.033444816053524846,0.8
387,2.9096989966555156,0.033444816053524846,0.8
388,2.9431438127090312,0.033444816053524846,0.8
389,2.976588628762538,0.033444816053524846,0.8
390,3.0100334448160537,0.033444816053524846,0.8
391,3.0434782608695605,0.033444816053524846,0.8
392,3.076923076923076,0.033444816053524846,0.8
393,3.110367892976592,0.033444816053524846,0.8
394,3.1438127090300987,0.033444816053524846,0.8
395,3.1772575250836144,0.033444816053524846,0.8
396,3.210702341137121,0.033444816053524846,0.8
397,3.244147157190637,0.033444816053524846,0.8
398,3.2775919732441436,0.033444816053524846,0.8
399,3.3110367892976593,0.033444816053524846,0.8
400,3.344481605351175,0.033444816053524846,0.8
401,3.377926421404682,0.033444816053524846,0.8
402,3.4113712374581975,0.033444816053524846,0.8
403,3.444816053511704,0.033444816053524846,0.8
404,3.47826086956522,0.033444816053524846,0.8
405,3.5117056856187263,0.033444816053524846,0.8
406,3.545150501672242,0.033444816053524846,0.8
407,3.578595317725749,0.033444816053524846,0.8
408,3.6120401337792645,0.033444816053524846,0.8
409,3.6454849498327713,0.033444816053524846,0.8
410,3.678929765886287,0.033444816053524846,0.8
411,3.7123745819398026,0.033444816053524846,0.8
412,3.7458193979933094,0.033444816053524846,0.8
413,3.779264214046825,0.033444816053524846,0.8
414,3.812709030100332,0.033444816053524846,0.8
415,3.8461538461538476,0.033444816053524846,0.8
416,3.8795986622073544,0.033444816053524846,0.8
417,3.91304347826087,0.033444816053524846,0.8
418,3.9464882943143857,0.033444816053524846,0.8
419,3.9799331103678925,0.033444816053524846,0.8
420,4.013377926421408,0.033444816053524846,0.8
421,4.046822742474915,0.033444816053524846,0.8
422,4.080267558528431,0.033444816053524846,0.8
423,4.1137123745819375,0.033444816053524846,0.8
424,4.147157190635453,0.033444816053524846,0.8
425,4.18060200668896,0.033444816053524846,0.8
426,4.214046822742476,0.033444816053524846,0.8
427,4.247491638795982,0.033444816053524846,0.8
428,4.280936454849498,0.033444816053524846,0.8
429,4.314381270903014,0.033444816053524846,0.8
430,4.34782608695652,0.033444816053524846,0.8
431,4.381270903010036,0.033444816053524846,0.8
432,4.414715719063542,0.033444816053524846,0.8
433,4.448160535117058,0.033444816053524846,0.8
434,4.481605351170565,0.033444816053524846,0.8
435,4.51505016722408,0.033444816053524846,0.8
436,4.548494983277596,0.033444816053524846,0.8
437,4.581939799331103,0.033444816053524846,0.8
438,4.6153846153846185,0.033444816053524846,0.8
439,4.648829431438125,0.033444816053524846,0.8
440,4.682274247491641,0.033444816053524846,0.8
441,4.715719063545148,0.033444816053524846,0.8
442,4.7491638795986635,0.033444816053524846,0.8
443,4.78260869565217,0.033444816053524846,0.8
444,4.816053511705686,0.033444816053524846,0.8
445,4.849498327759193,0.033444816053524846,0.8
446,4.882943143812708,0.033444816053524846,0.8
447,4.916387959866224,0.033444816053524846,0.8
448,4.949832775919731,0.033444816053524846,0.8
449,4.983277591973247,0.033444816053524846,0.8
450,5.016722408026753,0.033444816053524846,0.8
451,5.050167224080269,0.033444816053524846,0.8
452,5.083612040133776,0.033444816053524846,0.8
453,5.117056856187292,0.033444816053524846,0.8
454,5.150501672240807,0.033444816053524846,0.8
455,5.183946488294314,0.033444816053524846,0.8
456,5.21739130434783,0.033444816053524846,0.8
457,5.2508361204013365,0.033444816053524846,0.8
458,5.284280936454852,0.033444816053524846,0.8
459,5.317725752508359,0.033444816053524846,0.8
460,5.351170568561875,0.033444816053524846,0.8
461,5.3846153846153815,0.033444816053524846,0.8
462,5.418060200668897,0.033444816053524846,0.8
463,5.451505016722404,0.033444816053524846,0.8
464,5.48494983277592,0.033444816053524846,0.8
465,5.518394648829435,0.033444816053524846,0.2
466,5.551839464882942,0.033444816053524846,0.2
467,5.585284280936458,0.033444816053524846,0.2
468,5.618729096989964,0.033444816053524846,0.2
469,5.65217391304348,0.033444816053524846,0.2
470,5.685618729096986,0.033444816053524846,0.2
471,5.719063545150502,0.033444816053524846,0.2
472,5.752508361204018,0.033444816053524846,0.2
473,5.785953177257524,0.033444816053524846,0.2
474,5.81939799331104,0.033444816053524846,0.8
475,5.852842809364547,0.033444816053524846,0.8
476,5.8862876254180625,0.033444816053524846,0.8
477,5.919732441471569,0.033444816053524846,0.8
478,5.953177257525085,0.033444816053524846,0.8
479,5.986622073578592,0.033444816053524846,0.8
480,6.0200668896321075,0.033444816053524846,0.8
481,6.053511705685614,0.033444816053524846,0.8
482,6.08695652173913,0.033444816053524846,0.8
483,6.120401337792646,0.033444816053524846,0.8
484,6.153846153846152,0.033444816053524846,0.8
485,6.187290969899668,0.033444816053524846,0.8
486,6.220735785953175,0.033444816053524846,0.8
487,6.254180602006691,0.033444816053524846,0.8
488,6.287625418060197,0.033444816053524846,0.8
489,6.321070234113713,0.033444816053524846,0.8
490,6.354515050167229,0.033444816053524846,0.8
491,6.3879598662207355,0.033444816053524846,0.8
492,6.421404682274251,0.033444816053524846,0.8
493,6.454849498327758,0.033444816053524846,0.8
494,6.488294314381274,0.033444816053524846,0.8
495,6.5217391304347805,0.033444816053524846,0.8
496,6.555183946488296,0.033444816053524846,0.8
497,6.588628762541803,0.033444816053524846,0.8
498,6.622073578595319,0.033444816053524846,0.8
499,6.655518394648825,0.033444816053524846,0.8
500,6.688963210702341,0.033444816053524846,0.8
501,6.722408026755857,0.033444816053524846,0.8
502,6.755852842809364,0.033444816053524846,0.8
503,6.789297658862879,0.033444816053524846,0.8
504,6.822742474916385,0.033444816053524846,0.8
505,6.856187290969902,0.033444816053524846,0.8
506,6.889632107023408,0.033444816053524846,0.8
507,6.923076923076923,0.033444816053524846,0.8
508,6.95652173913044,0.033444816053524846,0.8
509,6.989966555183946,0.033444816053524846,0.8
510,7.0234113712374615,0.033444816053524846,0.8
511,7.056856187290968,0.033444816053524846,0.8
512,7.090301003344484,0.033444816053524846,0.8
513,7.123745819397991,0.033444816053524846,0.8
514,7.1571906354515065,0.033444816053524846,0.8
515,7.190635451505013,0.033444816053524846,0.8
516,7.224080267558529,0.033444816053524846,0.8
517,7.257525083612036,0.033444816053524846,0.8
518,7.290969899665551,0.033444816053524846,0.8
519,7.324414715719067,0.033444816053524846,0.8
520,7.357859531772574,0.033444816053524846,0.8
521,7.39130434782609,0.033444816053524846,0.8
522,7.424749163879596,0.033444816053524846,0.8
523,7.458193979933112,0.033444816053524846,0.8
524,7.491638795986619,0.033444816053524846,0.8
525,7.5250836120401345,0.033444816053524846,0.8
526,7.55852842809365,0.033444816053524846,0.8
527,7.591973244147157,0.033444816053524846,0.8
528,7.625418060200673,0.033444816053524846,0.8
529,7.6588628762541795,0.033444816053524846,0.8
530,7.692307692307695,0.033444816053524846,0.8
531,7.725752508361202,0.033444816053524846,0.8
532,7.759197324414718,0.033444816053524846,0.8
533,7.7926421404682245,0.033444816053524846,0.8
534,7.82608695652174,0.033444816053524846,0.8
535,7.859531772575247,0.033444816053524846,0.8
536,7.892976588628763,0.033444816053524846,0.8
537,7.926421404682278,0.033444816053524846,0.8
538,7.959866220735785,0.033444816053524846,0.8
539,7.993311036789301,0.033444816053524846,0.8
540,8.026755852842808,0.033444816053524846,0.8
541,8.060200668896323,0.033444816053524846,0.8
542,8.09364548494983,0.033444816053524846,0.8
543,8.127090301003346,0.033444816053524846,0.8
544,8.160535117056861,0.033444816053524846,0.8
545,8.193979933110368,0.033444816053524846,0.8
546,8.227424749163884,0.033444816053524846,0.8
547,8.26086956521739,0.033444816053524846,0.8
548,8.294314381270906,0.033444816053524846,0.8
549,8.327759197324413,0.033444816053524846,0.8
550,8.361204013377929,0.033444816053524846,0.8
551,8.394648829431436,0.033444816053524846,0.8
552,8.428093645484951,0.033444816053524846,0.8
553,8.461538461538458,0.033444816053524846,0.2
554,8.494983277591974,0.033444816053524846,0.2
555,8.52842809364549,0.033444816053524846,0.2
556,8.561872909698996,0.033444816053524846,0.2
557,8.595317725752512,0.033444816053524846,0.2
558,8.628762541806019,0.033444816053524846,0.2
559,8.662207357859534,0.033444816053524846,0.2
560,8.69565217391304,0.033444816053524846,0.2
561,8.729096989966557,0.033444816053524846,0.2
562,8.762541806020073,0.033444816053524846,0.2
563,8.795986622073578,0.033444816053524846,0.2
564,8.829431438127095,0.033444816053524846,0.2
565,8.8628762541806,0.033444816053524846,0.2
566,8.896321070234116,0.033444816053524846,0.2
567,8.929765886287623,0.033444816053524846,0.2
568,8.963210702341138,0.033444816053524846,0.2
569,8.996655518394645,0.033444816053524846,0.2
570,9.03010033444816,0.033444816053524846,0.2
571,9.063545150501668,0.033444816053524846,0.2
572,9.096989966555183,0.033444816053524846,0.2
573,9.130434782608699,0.033444816053524846,0.2
574,9.163879598662206,0.033444816053524846,0.2
575,9.197324414715721,0.033444816053524846,0.8
576,9.230769230769228,0.033444816053524846,0.8
577,9.264214046822744,0.033444816053524846,0.8
578,9.29765886287625,0.033444816053524846,0.8
579,9.331103678929766,0.033444816053524846,0.8
580,9.364548494983282,0.033444816053524846,0.8
581,9.397993311036789,0.033444816053524846,0.8
582,9.431438127090296,0.033444816053524846,0.8
583,9.464882943143811,0.033444816053524846,0.8
584,9.498327759197327,0.033444816053524846,0.8
585,9.531772575250834,0.033444816053524846,0.8
586,9.56521739130435,0.033444816053524846,0.8
587,9.598662207357856,0.033444816053524846,0.8
588,9.632107023411372,0.033444816053524846,0.8
589,9.665551839464879,0.033444816053524846,0.8
590,9.698996655518394,0.033444816053524846,0.8
591,9.73244147157191,0.033444816053524846,0.8
592,9.765886287625417,0.033444816053524846,0.8
593,9.799331103678933,0.033444816053524846,0.8
594,9.83277591973244,0.033444816053524846,0.8
595,9.866220735785955,0.033444816053524846,0.8
596,9.899665551839462,0.033444816053524846,0.8
597,9.933110367892978,0.033444816053524846,0.8
598,9.966555183946493,0.033444816053524846,0.8
599,10.0,0.033444816053524846,0.8
600,0.0,0.06688963210701332,0.8
601,0.03344481605351575,0.06688963210701332,0.8
602,0.06688963210702241,0.06688963210701332,0.8
603,0.10033444816053816,0.06688963210701332,0.8
604,0.13377926421404482,0.06688963210701332,0.8
605,0.16722408026756055,0.06688963210701332,0.8
606,0.2006688963210672,0.06688963210701332,0.8
607,0.23411371237458298,0.06688963210701332,0.8
608,0.26755852842808964,0.06688963210701332,0.8
609,0.3010033444816054,0.06688963210701332,0.8
610,0.3344481605351211,0.06688963210701332,0.8
611,0.3678929765886278,0.06688963210701332,0.8
612,0.40133779264214353,0.06688963210701332,0.8
613,0.4347826086956502,0.06688963210701332,0.8
614,0.46822742474916595,0.06688963210701332,0.8
615,0.5016722408026726,0.06688963210701332,0.8
616,0.5351170568561884,0.06688963210701332,0.8
617,0.5685618729096951,0.06688963210701332,0.8
618,0.6020066889632107,0.06688963210701332,0.8
619,0.6354515050167265,0.06688963210701332,0.8
620,0.6688963210702332,0.06688963210701332,0.8
621,0.7023411371237489,0.06688963210701332,0.8
622,0.7357859531772556,0.06688963210701332,0.8
623,0.7692307692307714,0.06688963210701332,0.8
624,0.802675585284278,0.06688963210701332,0.8
625,0.8361204013377938,0.06688963210701332,0.8
626,0.8695652173913004,0.06688963210701332,0.8
627,0.9030100334448161,0.06688963210701332,0.8
628,0.9364548494983319,0.06688963210701332,0.8
629,0.9698996655518386,0.06688963210701332,0.8
630,1.0033444816053543,0.06688963210701332,0.8
631,1.0367892976588609,0.06688963210701332,0.8
632,1.0702341137123768,0.06688963210701332,0.8
633,1.1036789297658833,0.06688963210701332,0.8
634,1.137123745819399,0.06688963210701332,0.8
635,1.1705685618729058,0.06688963210701332,0.8
636,1.2040133779264215,0.06688963210701332,0.8
637,1.2374581939799372,0.06688963210701332,0.8
638,1.270903010033444,0.06688963210701332,0.8
639,1.3043478260869596,0.06688963210701332,0.8
640,1.3377926421404664,0.06688963210701332,0.8
641,1.3712374581939821,0.06688963210701332,0.8
642,1.4046822742474887,0.06688963210701332,0.8
643,1.4381270903010046,0.06688963210701332,0.8
644,1.4715719063545112,0.06688963210701332,0.8
645,1.5050167224080269,0.06688963210701332,0.8
646,1.5384615384615428,0.06688963210701332,0.8
647,1.5719063545150493,0.06688963210701332,0.8
648,1.605351170568565,0.06688963210701332,0.8
649,1.6387959866220718,0.06688963210701332,0.8
650,1.6722408026755875,0.06688963210701332,0.8
651,1.705685618729094,0.06688963210701332,0.8
652,1.73913043478261,0.06688963210701332,0.8
653,1.7725752508361166,0.06688963210701332,0.8
654,1.8060200668896322,0.06688963210701332,0.8
655,1.8394648829431481,0.06688963210701332,0.8
656,1.8729096989966547,0.06688963210701332,0.8
657,1.9063545150501704,0.06688963210701332,0.8
658,1.9397993311036772,0.06688963210701332,0.8
659,1.9732441471571929,0.06688963210701332,0.8
660,2.0066889632106997,0.06688963210701332,0.8
661,2.0401337792642154,0.06688963210701332,0.8
